gene_ID,pathway_count
hsa:23583,1
hsa:23569,1
hsa:23560,1
hsa:23550,1
hsa:255738,1
hsa:255967,1
hsa:26246,1
hsa:259295,1
hsa:26063,1
hsa:26061,1
hsa:26056,1
hsa:26047,1
hsa:260434,1
hsa:260425,1
hsa:26037,1
hsa:260293,1
hsa:25996,1
hsa:25974,1
hsa:25973,1
hsa:25970,1
hsa:25956,1
hsa:25949,1
hsa:25939,1
hsa:26086,1
hsa:26088,1
hsa:26091,1
hsa:2619,1
hsa:26245,1
hsa:26224,1
hsa:26219,1
hsa:26212,1
hsa:26211,1
hsa:2621,1
hsa:26189,1
hsa:26121,1
hsa:26188,1
hsa:261729,1
hsa:2617,1
hsa:26154,1
hsa:26152,1
hsa:26149,1
hsa:259296,1
hsa:259294,1
hsa:256051,1
hsa:259293,1
hsa:25814,1
hsa:258010,1
hsa:25799,1
hsa:25791,1
hsa:25788,1
hsa:25776,1
hsa:25766,1
hsa:257364,1
hsa:257313,1
hsa:257194,1
hsa:256933,1
hsa:256892,1
hsa:256471,1
hsa:256148,1
hsa:256144,1
hsa:25824,1
hsa:25825,1
hsa:25851,1
hsa:259285,1
hsa:259292,1
hsa:259291,1
hsa:259290,1
hsa:259289,1
hsa:259287,1
hsa:259286,1
hsa:259197,1
hsa:2587,1
hsa:25915,1
hsa:25909,1
hsa:25904,1
hsa:25888,1
hsa:25885,1
hsa:25874,1
hsa:164668,1
hsa:164091,1
hsa:163255,1
hsa:10814,1
hsa:10907,1
hsa:10893,1
hsa:10888,1
hsa:10886,1
hsa:10885,1
hsa:10878,1
hsa:10877,1
hsa:10874,1
hsa:10870,1
hsa:10864,1
hsa:10861,1
hsa:10858,1
hsa:10849,1
hsa:10842,1
hsa:10838,1
hsa:10908,1
hsa:10910,1
hsa:10911,1
hsa:10947,1
hsa:109617015,1
hsa:10961,1
hsa:10960,1
hsa:10956,1
hsa:10950,1
hsa:10948,1
hsa:10946,1
hsa:10914,1
hsa:10945,1
hsa:10940,1
hsa:10939,1
hsa:10938,1
hsa:10926,1
hsa:10915,1
hsa:10815,1
hsa:10813,1
hsa:10970,1
hsa:10808,1
hsa:10723,1
hsa:107181291,1
hsa:10717,1
hsa:10713,1
hsa:1071,1
hsa:107080638,1
hsa:1069,1
hsa:10667,1
hsa:10666,1
hsa:1066,1
hsa:10652,1
hsa:10642,1
hsa:10641,1
hsa:10640,1
hsa:10636,1
hsa:10724,1
hsa:10733,1
hsa:10734,1
hsa:10791,1
hsa:10799,1
hsa:107987545,1
hsa:10798,1
hsa:10795,1
hsa:10794,1
hsa:10793,1
hsa:10788,1
hsa:10735,1
hsa:10782,1
hsa:10780,1
hsa:10775,1
hsa:10772,1
hsa:10769,1
hsa:10766,1
hsa:10963,1
hsa:10972,1
hsa:10628,1
hsa:11260,1
hsa:1134,1
hsa:11338,1
hsa:11335,1
hsa:113278,1
hsa:11326,1
hsa:11325,1
hsa:113189,1
hsa:113146,1
hsa:113130,1
hsa:11313,1
hsa:11311,1
hsa:113091,1
hsa:112936,1
hsa:11277,1
hsa:11267,1
hsa:11340,1
hsa:11346,1
hsa:1135,1
hsa:1145,1
hsa:115196,1
hsa:115111,1
hsa:114907,1
hsa:114879,1
hsa:114769,1
hsa:1146,1
hsa:1144,1
hsa:1138,1
hsa:1142,1
hsa:114131,1
hsa:114026,1
hsa:1140,1
hsa:113878,1
hsa:113835,1
hsa:11264,1
hsa:112574,1
hsa:10978,1
hsa:11255,1
hsa:11097,1
hsa:11091,1
hsa:11073,1
hsa:11065,1
hsa:11060,1
hsa:11052,1
hsa:11051,1
hsa:11044,1
hsa:11031,1
hsa:11021,1
hsa:11017,1
hsa:11015,1
hsa:11014,1
hsa:11000,1
hsa:10992,1
hsa:11100,1
hsa:11108,1
hsa:111089941,1
hsa:11194,1
hsa:112268384,1
hsa:11222,1
hsa:11221,1
hsa:11213,1
hsa:11201,1
hsa:11197,1
hsa:11184,1
hsa:11124,1
hsa:11154,1
hsa:11149,1
hsa:11146,1
hsa:11140,1
hsa:11136,1
hsa:11127,1
hsa:10629,1
hsa:10617,1
hsa:163227,1
hsa:10090,1
hsa:10172,1
hsa:10171,1
hsa:10164,1
hsa:10159,1
hsa:10156,1
hsa:10154,1
hsa:10152,1
hsa:1015,1
hsa:10140,1
hsa:10130,1
hsa:1013,1
hsa:10114,1
hsa:10113,1
hsa:101060200,1
hsa:100996758,1
hsa:101929601,1
hsa:101929627,1
hsa:10193,1
hsa:10224,1
hsa:10253,1
hsa:1025,1
hsa:10248,1
hsa:10239,1
hsa:10231,1
hsa:10228,1
hsa:10220,1
hsa:101954264,1
hsa:10211,1
hsa:10200,1
hsa:10199,1
hsa:101954273,1
hsa:101954271,1
hsa:101954268,1
hsa:100913187,1
hsa:10084,1
hsa:10266,1
hsa:10075,1
hsa:100287226,1
hsa:100287171,1
hsa:100271927,1
hsa:10025,1
hsa:1002,1
hsa:10019,1
hsa:100169851,1
hsa:10015,1
hsa:100133941,1
hsa:100131827,1
hsa:100131017,1
hsa:100129842,1
hsa:100129543,1
hsa:1001,1
hsa:10008,1
hsa:100289635,1
hsa:100289678,1
hsa:100302238,1
hsa:10055,1
hsa:10073,1
hsa:100616173,1
hsa:10061,1
hsa:10060,1
hsa:10058,1
hsa:10056,1
hsa:10054,1
hsa:100302282,1
hsa:100534599,1
hsa:100533467,1
hsa:100532736,1
hsa:100529215,1
hsa:100526739,1
hsa:100500809,1
hsa:10262,1
hsa:10267,1
hsa:10607,1
hsa:10477,1
hsa:10525,1
hsa:10523,1
hsa:10520,1
hsa:10512,1
hsa:10509,1
hsa:10507,1
hsa:10505,1
hsa:10501,1
hsa:10500,1
hsa:10498,1
hsa:10497,1
hsa:10490,1
hsa:10484,1
hsa:10483,1
hsa:10479,1
hsa:10526,1
hsa:10527,1
hsa:10535,1
hsa:10564,1
hsa:10599,1
hsa:10594,1
hsa:10573,1
hsa:10572,1
hsa:10569,1
hsa:10565,1
hsa:10560,1
hsa:105369274,1
hsa:10557,1
hsa:10556,1
hsa:10544,1
hsa:10542,1
hsa:1054,1
hsa:10538,1
hsa:10478,1
hsa:10474,1
hsa:10268,1
hsa:10468,1
hsa:10313,1
hsa:10308,1
hsa:10299,1
hsa:10294,1
hsa:10291,1
hsa:10286,1
hsa:10285,1
hsa:10282,1
hsa:1028,1
hsa:10274,1
hsa:102724652,1
hsa:102724428,1
hsa:102723532,1
hsa:102723475,1
hsa:10269,1
hsa:10316,1
hsa:10318,1
hsa:10326,1
hsa:10399,1
hsa:10465,1
hsa:10450,1
hsa:1045,1
hsa:10438,1
hsa:10437,1
hsa:10436,1
hsa:10371,1
hsa:10336,1
hsa:10370,1
hsa:10352,1
hsa:10351,1
hsa:10350,1
hsa:10349,1
hsa:10347,1
hsa:115209,1
hsa:115361,1
hsa:115362,1
hsa:140885,1
hsa:146198,1
hsa:1456,1
hsa:1455,1
hsa:145173,1
hsa:144715,1
hsa:1447,1
hsa:1445,1
hsa:144165,1
hsa:144125,1
hsa:144124,1
hsa:143503,1
hsa:143502,1
hsa:143496,1
hsa:143187,1
hsa:142678,1
hsa:1462,1
hsa:146227,1
hsa:146434,1
hsa:1473,1
hsa:147694,1
hsa:147687,1
hsa:147686,1
hsa:147660,1
hsa:147658,1
hsa:147657,1
hsa:1472,1
hsa:146540,1
hsa:147111,1
hsa:1471,1
hsa:1470,1
hsa:1469,1
hsa:1468,1
hsa:146542,1
hsa:1409,1
hsa:140803,1
hsa:147741,1
hsa:1408,1
hsa:138474,1
hsa:1384,1
hsa:137970,1
hsa:137682,1
hsa:137492,1
hsa:1363,1
hsa:136227,1
hsa:136051,1
hsa:135948,1
hsa:135946,1
hsa:135941,1
hsa:135924,1
hsa:135250,1
hsa:135112,1
hsa:134864,1
hsa:138716,1
hsa:138799,1
hsa:138802,1
hsa:139420,1
hsa:140739,1
hsa:1407,1
hsa:140612,1
hsa:140609,1
hsa:140564,1
hsa:139735,1
hsa:139341,1
hsa:138803,1
hsa:1390,1
hsa:138883,1
hsa:138882,1
hsa:138881,1
hsa:138805,1
hsa:138804,1
hsa:1477,1
hsa:147746,1
hsa:115509,1
hsa:154197,1
hsa:162514,1
hsa:162239,1
hsa:1622,1
hsa:1615,1
hsa:1601,1
hsa:160065,1
hsa:1600,1
hsa:16,1
hsa:158431,1
hsa:158326,1
hsa:158131,1
hsa:155382,1
hsa:155061,1
hsa:155054,1
hsa:154810,1
hsa:162655,1
hsa:162962,1
hsa:162963,1
hsa:163059,1
hsa:163223,1
hsa:1632,1
hsa:163131,1
hsa:163087,1
hsa:163081,1
hsa:163071,1
hsa:163051,1
hsa:162966,1
hsa:163050,1
hsa:163049,1
hsa:162998,1
hsa:162993,1
hsa:162972,1
hsa:162967,1
hsa:154664,1
hsa:154064,1
hsa:1478,1
hsa:153562,1
hsa:148581,1
hsa:148268,1
hsa:148266,1
hsa:148254,1
hsa:148206,1
hsa:148198,1
hsa:148156,1
hsa:148103,1
hsa:147949,1
hsa:147948,1
hsa:147945,1
hsa:147929,1
hsa:147923,1
hsa:1479,1
hsa:147837,1
hsa:148738,1
hsa:1497,1
hsa:150094,1
hsa:152404,1
hsa:153527,1
hsa:153201,1
hsa:153129,1
hsa:152831,1
hsa:152687,1
hsa:1525,1
hsa:152138,1
hsa:1501,1
hsa:152002,1
hsa:151903,1
hsa:151648,1
hsa:151636,1
hsa:1510,1
hsa:150681,1
hsa:134860,1
hsa:134430,1
hsa:134147,1
hsa:119682,1
hsa:120586,1
hsa:1203,1
hsa:120103,1
hsa:1201,1
hsa:120066,1
hsa:120065,1
hsa:1200,1
hsa:119774,1
hsa:119772,1
hsa:119765,1
hsa:119764,1
hsa:119749,1
hsa:119695,1
hsa:119694,1
hsa:119692,1
hsa:120775,1
hsa:120776,1
hsa:120787,1
hsa:122706,1
hsa:123096,1
hsa:123041,1
hsa:123,1
hsa:122748,1
hsa:122742,1
hsa:122740,1
hsa:121364,1
hsa:120793,1
hsa:121275,1
hsa:121274,1
hsa:121130,1
hsa:121129,1
hsa:1208,1
hsa:120796,1
hsa:119687,1
hsa:119679,1
hsa:134111,1
hsa:119678,1
hsa:117157,1
hsa:116988,1
hsa:116987,1
hsa:116985,1
hsa:116984,1
hsa:116983,1
hsa:116931,1
hsa:116519,1
hsa:116512,1
hsa:116379,1
hsa:116228,1
hsa:116150,1
hsa:116071,1
hsa:116028,1
hsa:115752,1
hsa:117178,1
hsa:117283,1
hsa:117581,1
hsa:118460,1
hsa:1195,1
hsa:1191,1
hsa:119016,1
hsa:118813,1
hsa:1188,1
hsa:118471,1
hsa:118429,1
hsa:1176,1
hsa:1184,1
hsa:1183,1
hsa:1182,1
hsa:118142757,1
hsa:1181,1
hsa:117608,1
hsa:123264,1
hsa:123283,1
hsa:123720,1
hsa:124044,1
hsa:1301,1
hsa:130075,1
hsa:1300,1
hsa:129685,1
hsa:1296,1
hsa:1295,1
hsa:1294,1
hsa:1290,1
hsa:1289,1
hsa:128372,1
hsa:128371,1
hsa:128368,1
hsa:128367,1
hsa:128366,1
hsa:128360,1
hsa:1302,1
hsa:1303,1
hsa:1305,1
hsa:1325,1
hsa:134083,1
hsa:133522,1
hsa:133396,1
hsa:133022,1
hsa:132884,1
hsa:132660,1
hsa:131450,1
hsa:130574,1
hsa:131405,1
hsa:1310,1
hsa:1308,1
hsa:1307,1
hsa:1306,1
hsa:130576,1
hsa:128239,1
hsa:128178,1
hsa:127829,1
hsa:125962,1
hsa:126231,1
hsa:126070,1
hsa:126068,1
hsa:126017,1
hsa:126014,1
hsa:125963,1
hsa:125958,1
hsa:126370,1
hsa:125919,1
hsa:125893,1
hsa:124995,1
hsa:124540,1
hsa:124538,1
hsa:1241,1
hsa:126295,1
hsa:126375,1
hsa:127623,1
hsa:127069,1
hsa:127608,1
hsa:127396,1
hsa:127385,1
hsa:1272,1
hsa:127077,1
hsa:127074,1
hsa:127068,1
hsa:126541,1
hsa:127066,1
hsa:127064,1
hsa:127062,1
hsa:127059,1
hsa:126969,1
hsa:1269,1
hsa:283927,1
hsa:284306,1
hsa:6182,1
hsa:51602,1
hsa:51729,1
hsa:51726,1
hsa:51720,1
hsa:5172,1
hsa:51710,1
hsa:51706,1
hsa:51700,1
hsa:51699,1
hsa:51692,1
hsa:51660,1
hsa:5166,1
hsa:5165,1
hsa:51645,1
hsa:5164,1
hsa:51639,1
hsa:51744,1
hsa:5176,1
hsa:51762,1
hsa:5191,1
hsa:5218,1
hsa:5199,1
hsa:5195,1
hsa:5194,1
hsa:5193,1
hsa:5192,1
hsa:5190,1
hsa:51776,1
hsa:5189,1
hsa:51808,1
hsa:51804,1
hsa:51802,1
hsa:5179,1
hsa:51780,1
hsa:51616,1
hsa:51585,1
hsa:5264,1
hsa:51555,1
hsa:51363,1
hsa:51362,1
hsa:51360,1
hsa:51347,1
hsa:51340,1
hsa:51330,1
hsa:51324,1
hsa:51318,1
hsa:51305,1
hsa:51302,1
hsa:51295,1
hsa:51287,1
hsa:51276,1
hsa:51274,1
hsa:51272,1
hsa:51366,1
hsa:51367,1
hsa:51371,1
hsa:51466,1
hsa:51552,1
hsa:51534,1
hsa:51520,1
hsa:51513,1
hsa:51512,1
hsa:51503,1
hsa:51455,1
hsa:51373,1
hsa:51449,1
hsa:51447,1
hsa:51429,1
hsa:51427,1
hsa:51421,1
hsa:51385,1
hsa:5222,1
hsa:5265,1
hsa:51264,1
hsa:54457,1
hsa:54738,1
hsa:54714,1
hsa:54677,1
hsa:5464,1
hsa:54626,1
hsa:5462,1
hsa:5460,1
hsa:54566,1
hsa:54554,1
hsa:54552,1
hsa:54543,1
hsa:54512,1
hsa:5449,1
hsa:54472,1
hsa:54468,1
hsa:54753,1
hsa:54766,1
hsa:5478,1
hsa:54874,1
hsa:54926,1
hsa:54925,1
hsa:54913,1
hsa:54910,1
hsa:54894,1
hsa:54884,1
hsa:548593,1
hsa:54788,1
hsa:54852,1
hsa:54831,1
hsa:54811,1
hsa:54802,1
hsa:54798,1
hsa:54795,1
hsa:54460,1
hsa:54437,1
hsa:5269,1
hsa:54433,1
hsa:5364,1
hsa:5362,1
hsa:5361,1
hsa:5356,1
hsa:5348,1
hsa:5345,1
hsa:53373,1
hsa:5334,1
hsa:5318,1
hsa:5308,1
hsa:5300,1
hsa:5284,1
hsa:5275,1
hsa:5273,1
hsa:5272,1
hsa:5365,1
hsa:5367,1
hsa:53828,1
hsa:5420,1
hsa:54431,1
hsa:54429,1
hsa:54413,1
hsa:5422,1
hsa:54209,1
hsa:54207,1
hsa:53981,1
hsa:53829,1
hsa:53944,1
hsa:5394,1
hsa:5393,1
hsa:53919,1
hsa:53918,1
hsa:53905,1
hsa:51266,1
hsa:51263,1
hsa:5494,1
hsa:4644,1
hsa:4848,1
hsa:4829,1
hsa:4828,1
hsa:4825,1
hsa:4821,1
hsa:4799,1
hsa:4762,1
hsa:4760,1
hsa:475,1
hsa:4691,1
hsa:4681,1
hsa:4677,1
hsa:4670,1
hsa:4666,1
hsa:4654,1
hsa:4849,1
hsa:4850,1
hsa:4862,1
hsa:4931,1
hsa:4986,1
hsa:4976,1
hsa:4968,1
hsa:494335,1
hsa:494324,1
hsa:493753,1
hsa:4922,1
hsa:4887,1
hsa:4920,1
hsa:4919,1
hsa:4917,1
hsa:4913,1
hsa:4897,1
hsa:4889,1
hsa:4645,1
hsa:4643,1
hsa:4991,1
hsa:4642,1
hsa:4573,1
hsa:4572,1
hsa:4571,1
hsa:4570,1
hsa:4569,1
hsa:4568,1
hsa:4567,1
hsa:4566,1
hsa:4565,1
hsa:4564,1
hsa:4563,1
hsa:4558,1
hsa:4556,1
hsa:4555,1
hsa:4553,1
hsa:4574,1
hsa:4575,1
hsa:4576,1
hsa:4605,1
hsa:4641,1
hsa:4640,1
hsa:463,1
hsa:462,1
hsa:4617,1
hsa:4613,1
hsa:4602,1
hsa:4577,1
hsa:4595,1
hsa:4591,1
hsa:4589,1
hsa:4586,1
hsa:4579,1
hsa:4578,1
hsa:4987,1
hsa:4992,1
hsa:51256,1
hsa:50839,1
hsa:5104,1
hsa:51035,1
hsa:51028,1
hsa:51024,1
hsa:51023,1
hsa:51021,1
hsa:51019,1
hsa:51013,1
hsa:51010,1
hsa:51009,1
hsa:50944,1
hsa:5094,1
hsa:50937,1
hsa:5090,1
hsa:50846,1
hsa:51052,1
hsa:51067,1
hsa:51069,1
hsa:51119,1
hsa:51246,1
hsa:51241,1
hsa:51194,1
hsa:51172,1
hsa:51167,1
hsa:51160,1
hsa:51116,1
hsa:51073,1
hsa:51103,1
hsa:51099,1
hsa:51096,1
hsa:51083,1
hsa:51081,1
hsa:51077,1
hsa:50840,1
hsa:50838,1
hsa:4993,1
hsa:50837,1
hsa:50506,1
hsa:504191,1
hsa:504190,1
hsa:504189,1
hsa:5034,1
hsa:5032,1
hsa:5031,1
hsa:5018,1
hsa:5013,1
hsa:5001,1
hsa:5000,1
hsa:4999,1
hsa:4998,1
hsa:4995,1
hsa:4994,1
hsa:50509,1
hsa:50511,1
hsa:50515,1
hsa:5081,1
hsa:50836,1
hsa:50835,1
hsa:50834,1
hsa:50833,1
hsa:50832,1
hsa:50831,1
hsa:5079,1
hsa:5055,1
hsa:5078,1
hsa:5077,1
hsa:5073,1
hsa:50674,1
hsa:50649,1
hsa:50632,1
hsa:54938,1
hsa:54941,1
hsa:284307,1
hsa:57468,1
hsa:57556,1
hsa:57555,1
hsa:57551,1
hsa:57547,1
hsa:57541,1
hsa:57534,1
hsa:57530,1
hsa:57522,1
hsa:57510,1
hsa:57505,1
hsa:57502,1
hsa:575,1
hsa:57498,1
hsa:57486,1
hsa:57474,1
hsa:57568,1
hsa:57573,1
hsa:57599,1
hsa:57693,1
hsa:57761,1
hsa:57758,1
hsa:57715,1
hsa:57711,1
hsa:5771,1
hsa:57697,1
hsa:57680,1
hsa:57600,1
hsa:57677,1
hsa:57657,1
hsa:57642,1
hsa:57620,1
hsa:57617,1
hsa:57615,1
hsa:57472,1
hsa:57467,1
hsa:57786,1
hsa:57461,1
hsa:57396,1
hsa:57381,1
hsa:57369,1
hsa:57343,1
hsa:57335,1
hsa:573,1
hsa:5729,1
hsa:5726,1
hsa:57232,1
hsa:57223,1
hsa:57216,1
hsa:57209,1
hsa:57176,1
hsa:57153,1
hsa:57152,1
hsa:57403,1
hsa:574031,1
hsa:57406,1
hsa:574473,1
hsa:5746,1
hsa:57455,1
hsa:574493,1
hsa:57449,1
hsa:574484,1
hsa:574476,1
hsa:574467,1
hsa:57412,1
hsa:574461,1
hsa:574457,1
hsa:574455,1
hsa:574452,1
hsa:574411,1
hsa:5744,1
hsa:5778,1
hsa:57801,1
hsa:57107,1
hsa:5892,1
hsa:599,1
hsa:5957,1
hsa:594855,1
hsa:5948,1
hsa:59352,1
hsa:59348,1
hsa:59340,1
hsa:5932,1
hsa:5929,1
hsa:5928,1
hsa:59277,1
hsa:5917,1
hsa:5909,1
hsa:59082,1
hsa:5905,1
hsa:5998,1
hsa:6010,1
hsa:6023,1
hsa:6066,1
hsa:6150,1
hsa:6100,1
hsa:6096,1
hsa:6092,1
hsa:6091,1
hsa:60682,1
hsa:606495,1
hsa:6037,1
hsa:6060,1
hsa:60559,1
hsa:60489,1
hsa:6048,1
hsa:60436,1
hsa:60412,1
hsa:5893,1
hsa:5890,1
hsa:57817,1
hsa:5885,1
hsa:5827,1
hsa:5824,1
hsa:5822,1
hsa:5817,1
hsa:5810,1
hsa:5803,1
hsa:5801,1
hsa:580,1
hsa:5799,1
hsa:5798,1
hsa:5787,1
hsa:57863,1
hsa:57835,1
hsa:5783,1
hsa:57826,1
hsa:5828,1
hsa:5830,1
hsa:58476,1
hsa:5862,1
hsa:5883,1
hsa:5874,1
hsa:5872,1
hsa:5871,1
hsa:5867,1
hsa:5863,1
hsa:58538,1
hsa:58477,1
hsa:58533,1
hsa:58517,1
hsa:58513,1
hsa:58511,1
hsa:58500,1
hsa:58492,1
hsa:57142,1
hsa:57101,1
hsa:54948,1
hsa:5540,1
hsa:5554,1
hsa:5553,1
hsa:55529,1
hsa:55515,1
hsa:55509,1
hsa:55505,1
hsa:55504,1
hsa:55502,1
hsa:55501,1
hsa:5550,1
hsa:55471,1
hsa:55432,1
hsa:55423,1
hsa:55422,1
hsa:554213,1
hsa:5555,1
hsa:55552,1
hsa:55558,1
hsa:55659,1
hsa:5569,1
hsa:55680,1
hsa:55671,1
hsa:55670,1
hsa:55666,1
hsa:55660,1
hsa:55651,1
hsa:5557,1
hsa:55615,1
hsa:55593,1
hsa:55589,1
hsa:55585,1
hsa:5558,1
hsa:55578,1
hsa:5542,1
hsa:5539,1
hsa:55699,1
hsa:55366,1
hsa:55183,1
hsa:55173,1
hsa:55168,1
hsa:55161,1
hsa:55157,1
hsa:55131,1
hsa:55127,1
hsa:55119,1
hsa:55114,1
hsa:55070,1
hsa:55052,1
hsa:55048,1
hsa:55040,1
hsa:55004,1
hsa:5495,1
hsa:55193,1
hsa:55207,1
hsa:55215,1
hsa:55294,1
hsa:5536,1
hsa:55353,1
hsa:55341,1
hsa:55339,1
hsa:55315,1
hsa:5531,1
hsa:55288,1
hsa:55226,1
hsa:55284,1
hsa:55283,1
hsa:55274,1
hsa:55272,1
hsa:55247,1
hsa:55236,1
hsa:55696,1
hsa:55705,1
hsa:57053,1
hsa:55968,1
hsa:56656,1
hsa:56652,1
hsa:56649,1
hsa:5662,1
hsa:56605,1
hsa:566,1
hsa:56548,1
hsa:56479,1
hsa:56475,1
hsa:56300,1
hsa:5627,1
hsa:56259,1
hsa:56242,1
hsa:5624,1
hsa:55971,1
hsa:56670,1
hsa:56886,1
hsa:56896,1
hsa:5696,1
hsa:57038,1
hsa:56998,1
hsa:5699,1
hsa:56983,1
hsa:5698,1
hsa:5697,1
hsa:56949,1
hsa:56903,1
hsa:56923,1
hsa:56920,1
hsa:56919,1
hsa:56916,1
hsa:56915,1
hsa:56904,1
hsa:5597,1
hsa:5596,1
hsa:55711,1
hsa:55958,1
hsa:5577,1
hsa:55769,1
hsa:55768,1
hsa:55762,1
hsa:5576,1
hsa:55757,1
hsa:5575,1
hsa:55744,1
hsa:55742,1
hsa:55741,1
hsa:55738,1
hsa:55737,1
hsa:55733,1
hsa:5573,1
hsa:55713,1
hsa:55781,1
hsa:55786,1
hsa:55788,1
hsa:55850,1
hsa:55957,1
hsa:55930,1
hsa:55914,1
hsa:55908,1
hsa:55900,1
hsa:5589,1
hsa:55829,1
hsa:558,1
hsa:55825,1
hsa:55823,1
hsa:55818,1
hsa:55813,1
hsa:55802,1
hsa:55801,1
hsa:4547,1
hsa:4542,1
hsa:4515,1
hsa:343406,1
hsa:347411,1
hsa:347344,1
hsa:347169,1
hsa:347168,1
hsa:346528,1
hsa:346525,1
hsa:346517,1
hsa:346171,1
hsa:345630,1
hsa:345611,1
hsa:345462,1
hsa:344807,1
hsa:344787,1
hsa:344,1
hsa:343637,1
hsa:347468,1
hsa:348180,1
hsa:3483,1
hsa:353497,1
hsa:3604,1
hsa:3603,1
hsa:360,1
hsa:359,1
hsa:3557,1
hsa:3543,1
hsa:353355,1
hsa:348327,1
hsa:353164,1
hsa:353091,1
hsa:353088,1
hsa:350,1
hsa:349075,1
hsa:348980,1
hsa:343563,1
hsa:3434,1
hsa:3623,1
hsa:343173,1
hsa:341152,1
hsa:341,1
hsa:340980,1
hsa:340419,1
hsa:340385,1
hsa:340273,1
hsa:340267,1
hsa:340252,1
hsa:339761,1
hsa:339745,1
hsa:339559,1
hsa:3394,1
hsa:339327,1
hsa:339318,1
hsa:339302,1
hsa:341276,1
hsa:341416,1
hsa:341418,1
hsa:342909,1
hsa:343172,1
hsa:343171,1
hsa:343170,1
hsa:343169,1
hsa:343,1
hsa:342926,1
hsa:342908,1
hsa:341568,1
hsa:342892,1
hsa:3428,1
hsa:342372,1
hsa:341799,1
hsa:341640,1
hsa:3416,1
hsa:362,1
hsa:3646,1
hsa:338751,1
hsa:386653,1
hsa:389114,1
hsa:389090,1
hsa:389015,1
hsa:388761,1
hsa:388753,1
hsa:388646,1
hsa:388569,1
hsa:388567,1
hsa:388566,1
hsa:388561,1
hsa:388559,1
hsa:388558,1
hsa:388536,1
hsa:388,1
hsa:387748,1
hsa:389434,1
hsa:389541,1
hsa:390036,1
hsa:390066,1
hsa:390079,1
hsa:390078,1
hsa:390077,1
hsa:390075,1
hsa:390072,1
hsa:390067,1
hsa:390064,1
hsa:390037,1
hsa:390063,1
hsa:390061,1
hsa:390059,1
hsa:390058,1
hsa:390054,1
hsa:390038,1
hsa:387680,1
hsa:3843,1
hsa:3662,1
hsa:3842,1
hsa:3751,1
hsa:374928,1
hsa:374900,1
hsa:374899,1
hsa:374879,1
hsa:3748,1
hsa:3735,1
hsa:3732,1
hsa:3720,1
hsa:3692,1
hsa:3682,1
hsa:3681,1
hsa:368,1
hsa:3670,1
hsa:3663,1
hsa:3752,1
hsa:3753,1
hsa:375775,1
hsa:3786,1
hsa:3835,1
hsa:3820,1
hsa:3818,1
hsa:381,1
hsa:378884,1
hsa:378708,1
hsa:3785,1
hsa:375790,1
hsa:378,1
hsa:3773,1
hsa:3772,1
hsa:377,1
hsa:3769,1
hsa:3764,1
hsa:338755,1
hsa:338675,1
hsa:4511,1
hsa:286530,1
hsa:29074,1
hsa:28998,1
hsa:28996,1
hsa:28987,1
hsa:28973,1
hsa:28972,1
hsa:28960,1
hsa:28958,1
hsa:28956,1
hsa:2894,1
hsa:2887,1
hsa:288,1
hsa:2874,1
hsa:287,1
hsa:286826,1
hsa:29078,1
hsa:29079,1
hsa:2908,1
hsa:2922,1
hsa:2978,1
hsa:29775,1
hsa:29761,1
hsa:2963,1
hsa:2962,1
hsa:2935,1
hsa:29117,1
hsa:29086,1
hsa:29116,1
hsa:29109,1
hsa:29101,1
hsa:29093,1
hsa:29089,1
hsa:29088,1
hsa:2867,1
hsa:2864,1
hsa:2979,1
hsa:286365,1
hsa:2847,1
hsa:284654,1
hsa:284532,1
hsa:284521,1
hsa:284486,1
hsa:284459,1
hsa:284433,1
hsa:284406,1
hsa:284390,1
hsa:284383,1
hsa:284371,1
hsa:284370,1
hsa:284349,1
hsa:284340,1
hsa:284323,1
hsa:285126,1
hsa:285203,1
hsa:285220,1
hsa:2859,1
hsa:286362,1
hsa:286204,1
hsa:2862,1
hsa:286151,1
hsa:286075,1
hsa:286,1
hsa:285704,1
hsa:285267,1
hsa:285676,1
hsa:285659,1
hsa:285641,1
hsa:285521,1
hsa:285362,1
hsa:285268,1
hsa:29780,1
hsa:29850,1
hsa:338674,1
hsa:3161,1
hsa:3248,1
hsa:3231,1
hsa:322,1
hsa:3211,1
hsa:3207,1
hsa:3206,1
hsa:3205,1
hsa:3198,1
hsa:3195,1
hsa:3192,1
hsa:319100,1
hsa:3183,1
hsa:3181,1
hsa:3177,1
hsa:3174,1
hsa:3249,1
hsa:3250,1
hsa:328,1
hsa:3382,1
hsa:338662,1
hsa:3385,1
hsa:338442,1
hsa:338398,1
hsa:338339,1
hsa:338324,1
hsa:3376,1
hsa:3297,1
hsa:3364,1
hsa:3347,1
hsa:3346,1
hsa:3316,1
hsa:3301,1
hsa:3300,1
hsa:3171,1
hsa:3110,1
hsa:29881,1
hsa:311,1
hsa:3001,1
hsa:30000,1
hsa:29992,1
hsa:29990,1
hsa:29984,1
hsa:29964,1
hsa:2995,1
hsa:29941,1
hsa:2994,1
hsa:29934,1
hsa:29924,1
hsa:29915,1
hsa:29894,1
hsa:29889,1
hsa:29883,1
hsa:30011,1
hsa:30012,1
hsa:302,1
hsa:30832,1
hsa:310,1
hsa:3093,1
hsa:30846,1
hsa:30845,1
hsa:30844,1
hsa:30834,1
hsa:3080,1
hsa:3035,1
hsa:3078,1
hsa:3062,1
